Column1;V1;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj;-log10
108899;Zfta;2,001441361;-0,003948234;0,933195766;-0,004230874;0,996624261;0,999924868;0,001468545
108900;Fam72a;5,846299007;0,177711612;0,599059151;0,296651193;0,766732822;0,999924868;0,115355945
108902;B4gat1;20,9089188;0,11605569;0,309189776;0,375354231;0,707397039;0,999924868;0,150336762
108903;Tbcd;25,75972324;-0,004787523;0,275020011;-0,017407908;0,986111201;0,999924868;0,006074108
108907;Nusap1;31,09241698;-0,082621486;0,265412269;-0,311294901;0,755576443;0,999924868;0,121721591
108909;Aida;9,288585741;0,075143355;0,476242947;0,15778366;0,874627275;0,999924868;0,058176984
108911;Rcc2;103,68583;0,132763617;0,236946597;0,560310293;0,575267808;0,999924868;0,240129929
108912;Cdca2;12,70743657;-0,002012577;0,411832537;-0,004886881;0,996100849;0,999924868;0,00169669
108934;Smim13;4,876130275;-0,078603999;0,60841055;-0,129195653;0,897202836;0,999924868;0,047109363
108937;Rnf169;4,997927779;-0,14809881;0,602383115;-0,24585485;0,805794596;0,999924868;0,09377565
108943;Trmt10a;2,736250469;-0,003473026;0,827612119;-0,004196441;0,996651734;0,999924868;0,001456573
108946;Zzz3;10,84919405;-0,037317674;0,424882314;-0,087830613;0,930011306;0,999924868;0,031511772
108954;Ppp1r15b;52,35633724;-0,072229757;0,215915925;-0,334527235;0,737981743;0,999924868;0,131954382
108958;Miga2;8,877635736;0,281136239;0,456157421;0,616314075;0,537687251;0,999924868;0,269470261
108960;Irak2;5,375913288;-0,071553283;0,581869427;-0,122971374;0,902129766;0,999924868;0,044730987
108961;E2f8;19,5206721;0,162253646;0,408934805;0,396771427;0,691536023;0,999924868;0,160185192
108989;Tpr;31,99222788;0,06433802;0,249459954;0,257909212;0,796476975;0,999924868;0,098826774
109006;Ciapin1;14,71181838;0,239058453;0,380968214;0,627502359;0,53032999;0,999924868;0,275453813
109019;Nabp1;5,782922891;-0,255956611;0,604531338;-0,423396762;0,672005807;0,999924868;0,172626974
109042;Cavin3;10,01105198;0,105917711;0,84907587;0,124744696;0,900725672;0,999924868;0,045407459
109050;Inka2;2,756421762;0,256924746;0,809084915;0,317549792;0,750826465;0,999924868;0,124460428
109054;Pfdn4;47,60586951;0,149376888;0,236468978;0,631697612;0,527584489;0,999924868;0,277707982
109065;Dnaaf2;56,94322493;0,033540935;0,203507693;0,164814089;0,869090314;0,999924868;0,06093509
109075;Exosc4;19,58005991;0,157949417;0,346109625;0,456356615;0,648133559;0,999924868;0,188335491
109077;Ints5;31,03459923;0,14506544;0,298471833;0,486027238;0,626947854;0,999924868;0,20276858
109079;Sephs1;15,5812299;0,065774079;0,367805651;0,178828353;0,858072482;0,999924868;0,066476025
109082;Fbxw17;2,511577061;-0,003842808;0,851945065;-0,004510629;0,996401051;0,999924868;0,001565823
109093;Rars2;32,1733256;-0,014083134;0,255208155;-0,055182932;0,955992726;0,999924868;0,019545412
109095;Rbm15b;17,35689459;0,098313733;0,338098032;0,290784693;0,771215993;0,999924868;0,112823973
109108;Slc30a9;25,53704108;-0,143312825;0,286092456;-0,500931854;0,616419083;0,999924868;0,210123925
109113;Uhrf2;9,379202299;-0,119037801;0,443022023;-0,268694996;0,788164403;0,999924868;0,103383184
109115;Supt3;7,02902551;-0,106765213;0,532199902;-0,20061111;0,84100267;0,999924868;0,075202625
109129;Mmadhc;88,35997243;-0,090252581;0,196743194;-0,458732925;0,646425967;0,999924868;0,189481206
109135;Plekha5;8,609976421;-0,127001801;0,474803412;-0,267482916;0,789097366;0,999924868;0,102869406
109136;Mmaa;4,124560981;-0,090374959;0,659671816;-0,136999879;0,891030891;0,999924868;0,050107239
109145;Gins4;25,88692581;0,092688444;0,27537617;0,336588469;0,73642715;0,999924868;0,132870209
109151;Chd9;2,75731734;-0,264723616;0,809097717;-0,327183739;0,743528919;0,999924868;0,128702135
109154;Mlec;131,3430003;0,024421784;0,372891229;0,065493051;0,947781439;0,999924868;0,023291801
109161;Ube2q2;19,89961841;-0,057692642;0,317087161;-0,18194569;0,855625347;0,999924868;0,067716358
109168;Atl3;15,83975068;-0,093438882;0,42613129;-0,219272521;0,826437766;0,999924868;0,082789845
109169;Igip;6,87308261;-0,160172272;0,523745327;-0,305820908;0,759741008;0,999924868;0,119334431
109181;Trip11;4,262139757;-0,002272528;0,659893316;-0,003443781;0,997252266;0,999924868;0,001194968
109202;A930024E05Rik;0,255805922;-0,003962916;3,533811541;-0,001121428;0,99910523;0,999924868;0,000388768
109212;Pimreg;8,733003973;-0,251392745;0,468108604;-0,537039361;0,591240426;0,999924868;0,228235879
109218;Tmem139;6,460918761;-0,058818183;0,867443018;-0,067806394;0,945939754;0,999924868;0,024136522
109229;Fam118b;25,17448195;-0,075159581;0,285955856;-0,262836307;0,79267675;0,999924868;0,10090388
109232;Sccpdh;11,44013531;-0,190652197;0,474189533;-0,402059058;0,687640563;0,999924868;0,162638513
109241;Mbd5;1,00072068;-0,003947934;1,29958104;-0,003037851;0,997576149;0,999924868;0,001053943
109242;Kif24;2,619499468;0,13471932;0,828477098;0,162610796;0,870824886;0,999924868;0,060069168
109246;Tspan9;5,593644632;-0,069428112;0,625891138;-0,110926817;0,91167438;0,999924868;0,04016025
109254;Adtrp;10,47805457;-0,036588792;0,635867331;-0,05754155;0,954113809;0,999924868;0,020399818
109263;Rlf;8,118392882;-0,313013476;0,48503703;-0,645339338;0,518707305;0,999924868;0,285077635
109267;Ssc4d;1,00072068;-0,003947934;1,29958104;-0,003037851;0,997576149;0,999924868;0,001053943
109270;Prr5;12,41680691;0,107384817;0,521022429;0,206104019;0,836709659;0,999924868;0,077425217
109275;Actr5;4,994118325;0,139078425;0,606361579;0,229365497;0,818584851;0,999924868;0,086936297
109280;Slc22a13b;0,255686677;-0,003962916;3,533811541;-0,001121428;0,99910523;0,999924868;0,000388768
109284;R3hdm4;90,81176396;-0,008347359;0,420078365;-0,019870956;0,984146314;0,999924868;0,00694033
109299;Tmem250-ps;20,90626787;-0,022619408;0,308075792;-0,073421569;0,941470654;0,999924868;0,026193212
109305;Orai1;11,90775862;0,084844545;0,414897871;0,204495011;0,83796669;0,999924868;0,076773245
109331;Rnf20;16,2598226;0,041395095;0,342073983;0,121012112;0,903681441;0,999924868;0,043984637
109332;Cdcp1;13,89446875;-0,186048211;0,37170654;-0,500524448;0,616705846;0,999924868;0,209921935
109333;Pkn2;20,38440395;-0,126863753;0,308763501;-0,410876781;0,681162889;0,999924868;0,166749021
109346;Ankrd39;3,757142442;0,187114715;0,694235665;0,26952622;0,787524768;0,999924868;0,103735779
109359;Abraxas2;10,63384647;-0,038062283;0,41808055;-0,09104055;0,92746037;0,999924868;0,032704638
109361;D730005E14Rik;2,020992081;-0,003639017;1,020335378;-0,003566491;0,997154358;0,999924868;0,001237608
109552;Sri;105,7093361;0,006290841;0,149275879;0,042142384;0,966385193;0,999924868;0,014849733
109620;Dsp;57,340143;0,079799951;0,265940869;0,30006652;0,764126417;0,999924868;0,116834786
109637;Upk1a;0,50069063;-0,008271081;2,16800082;-0,003815073;0,99695602;0,999924868;0,001324
109652;Acy1;23,57908891;0,163049084;0,306402864;0,532139555;0,594629343;0,999924868;0,225753663
109658;Txlna;24,06806728;0,159723516;0,303575662;0,526140715;0,598790442;0,999924868;0,222725141
109672;Cyb5a;211,9682699;-0,009826736;0,231905697;-0,042373846;0,966200677;0,999924868;0,014932662
109674;Ampd2;24,96734558;0,209460753;0,427735629;0,489696762;0,624348493;0,999924868;0,204572932
109689;Arrb1;7,173477739;-0,301615859;0,758291398;-0,397757195;0,690809173;0,999924868;0,160641904
109700;Itga1;0,614647;-0,580273636;2,08373282;-0,278477946;0,780645492;0,999924868;0,107546144
109711;Actn1;98,70379556;0,13164668;0,224479519;0,586452968;0,557571158;0,999924868;0,253699699
109731;Maob;0,368286148;-0,718093889;2,700382017;-0,265923075;0,790298454;0,999924868;0,102208868
109754;Cyb5r3;54,59197009;0,088008789;0,369664063;0,238077751;0,811820791;0,999924868;0,090539831
109778;Blvra;27,2886742;0,076015465;0,271715142;0,279761609;0,779660407;0,999924868;0,108094519
109785;Pgm3;6,230513641;-0,118609581;0,556289913;-0,213215409;0,83115895;0,999924868;0,080315914
109791;Clps;2,337901178;0,138431881;1,518018011;0,091192515;0,927339622;0,999924868;0,032761184
109801;Glo1;63,37326664;-0,10082925;0,185330084;-0,544052257;0,586405513;0,999924868;0,231801955
109815;Selenos;61,86645778;-0,027146847;0,199794085;-0,135874125;0,891920791;0,999924868;0,049673712
109820;Pgc;0,122545869;0,717371092;3,533811541;0,20300208;0,839133407;0,999924868;0,076168989
109857;Cbr3;46,30047458;-0,272812825;0,37903058;-0,719764683;0,471669893;0,999924868;0,326361844
109880;Braf;4,506363886;-0,002058424;0,636344595;-0,003234763;0,997419037;0,999924868;0,001122347
109900;Asl;56,81488222;-0,029864421;0,196063529;-0,152320123;0,878934454;0,999924868;0,056043511
109901;Cela1;2,364672459;-0,157540987;0,886250051;-0,17776133;0,858910418;0,999924868;0,066052129
109905;Rap1a;17,34300157;-0,273798206;0,34410359;-0,795685408;0,42621491;0,999924868;0,370371362
109910;Zfp91;44,04824527;-0,035936105;0,22044615;-0,163015346;0,870506352;0,999924868;0,060228056
109929;Zbtb25;6,375524107;-0,060641428;0,535117477;-0,11332358;0,909774023;0,999924868;0,041066468
109934;Abr;10,50373796;-0,140995658;0,421811821;-0,334261988;0,738181871;0,999924868;0,131836625
110006;Gusb;38,01194201;0,080577142;0,276459968;0,291460432;0,770699201;0,999924868;0,113115091
110012;Tpgs1;11,25223078;-0,012518946;0,468246885;-0,02673578;0,978670475;0,999924868;0,009363513
110033;Kif22;49,39944813;0,128090757;0,232280279;0,551449126;0,581325832;0,999924868;0,235580378
110052;Dek;76,65651505;-0,010961254;0,301016508;-0,03641413;0,970952147;0,999924868;0,012802173
110074;Dut;50,85300829;0,11472195;0,357901324;0,320540725;0,748558464;0,999924868;0,125774275
110075;Bmp3;1,613604492;0,216558093;1,075946034;0,201272263;0,84048569;0,999924868;0,075469676
110078;Pygb;32,57090119;-0,025796582;0,257424766;-0,100210179;0,920177465;0,999924868;0,036128407
110094;Phka2;5,533289822;-0,003781312;0,615679636;-0,006141687;0,995099673;0,999924868;0,002133416
110109;Nop2;70,21332803;0,2466141;0,217322777;1,13478257;0,256466431;0,999924868;0,590969472
110119;Mpi;37,00025633;-0,024158035;0,234055066;-0,103215176;0,917792195;0,999924868;0,03725564
110147;Ehmt2;49,64981973;0,045732672;0,207296865;0,220614392;0,825392694;0,999924868;0,08333938
110157;Raf1;30,73861718;0,066122134;0,254545786;0,259765189;0,795044904;0,999924868;0,099608342
110172;Slc35b1;59,58542095;0,024628305;0,19789549;0,124451067;0,900958142;0,999924868;0,045295386
110173;Manba;6,785048419;-0,110740375;0,552664573;-0,200375382;0,841187012;0,999924868;0,075107442
110175;Ggct;7,726345056;0,089209937;0,508969805;0,1752755;0,860863162;0,999924868;0,065065876
110196;Fdps;187,0130539;-0,056738207;0,151797208;-0,373776356;0,708570712;0,999924868;0,149616803
110197;Dgkg;0,49058498;-0,004231589;2,173676044;-0,001946743;0,998446725;0,999924868;0,000675103
110198;Akr7a5;42,51444029;0,093808516;0,385426235;0,243389026;0,807704045;0,999924868;0,092747742
110208;Pgd;416,4997224;0,048632025;0,096801263;0,502390391;0,615392937;0,999924868;0,210847493
110213;Tmbim6;229,3323227;-0,040227797;0,116174042;-0,346271817;0,729138447;0,999924868;0,137190001
110253;Triobp;9,276668471;-0,004703834;0,45647291;-0,010304739;0,991778154;0,999924868;0,003585462
110265;Msra;4,986436443;-0,004704121;0,619160487;-0,007597579;0,993938068;0,999924868;0,002640676
110279;Bcr;9,776985565;-0,077859307;0,444289862;-0,175244393;0,860887603;0,999924868;0,065053546
110308;Krt5;0,868192504;-0,432062447;1,527081615;-0,282933435;0,777227864;0,999924868;0,109451638
110310;Krt7;1504,435692;0,097718824;0,538928378;0,181320613;0,856115928;0,999924868;0,067467423
110323;Cox6b1;515,7990767;0,020309146;0,126283839;0,160821414;0,872234059;0,999924868;0,059366959
110351;Rap1gap;5,889328327;-0,31081643;0,564774407;-0,550337314;0,582088035;0,999924868;0,235011327
110355;Grk2;42,83821719;0,096761312;0,230926127;0,419014137;0,6752058;0,999924868;0,170563836
110379;Sec13;114,0678777;0,093852725;0,151259578;0,620474596;0,534945374;0,999924868;0,271690563
110380;Shroom2;5,637801122;-0,067759749;0,570730187;-0,118724662;0,905493497;0,999924868;0,043114664
110391;Qdpr;99,78612268;-0,052227544;0,169540978;-0,308052631;0,758042284;0,999924868;0,120306568
110417;Pigh;4,493467702;-0,004007934;0,634516463;-0,006316516;0,994960183;0,999924868;0,002194299
110446;Acat1;35,85735163;-0,053879762;0,238797917;-0,225629112;0,821489896;0,999924868;0,085397774
110454;Ly6a;818,0292077;-0,120823747;0,672947525;-0,179544084;0,857510506;0,999924868;0,066760551
110460;Acat2;123,8301923;-0,097567954;0,165150341;-0,590782634;0,554666072;0,999924868;0,255968398
110521;Hivep1;4,513018422;-0,00388972;0,637300759;-0,006103428;0,995130199;0,999924868;0,002120094
110524;Dgkq;7,034163895;-0,005820902;0,543292933;-0,010714113;0,991451538;0,999924868;0,003728509
110557;H2-Q6;4,248623001;-0,172557171;0,651192147;-0,264986566;0,791019811;0,999924868;0,10181264
110593;Prdm2;7,009852776;-0,003087937;0,512688894;-0,006023024;0,995194351;0,999924868;0,002092098
110596;Arhgef28;1,639189176;-0,228279527;1,079828199;-0,211403561;0,832572378;0,999924868;0,079578002
110606;Fntb;11,96573727;0,11553149;0,4162742;0,277536994;0,781367804;0,999924868;0,107144488
110611;Hdlbp;105,4160911;-0,009993358;0,161435998;-0,061902909;0,950640151;0,999924868;0,021983847
110616;Atxn3;7,865962157;-0,140670529;0,485917024;-0,289494959;0,772202637;0,999924868;0,11226872
110639;Prps2;27,9287784;-0,054847268;0,290870754;-0,188562335;0,850435856;0,999924868;0,070358438
110651;Rps6ka3;15,26490921;-0,19236828;0,354689874;-0,542356279;0,587573092;0,999924868;0,230938101
110695;Aldh7a1;10,6492142;0,029823791;0,425976608;0,070012745;0,944183516;0,999924868;0,024943586
110749;Chaf1b;15,17783795;0,185580779;0,420278592;0,441566101;0,658803219;0,999924868;0,181244287
110750;Cse1l;69,8901998;0,068588453;0,194457517;0,352716904;0,724300685;0,999924868;0,140081104
110784;Nr3c2;1,878895492;-0,195067745;0,972468539;-0,200590289;0,841018952;0,999924868;0,075194218
110796;Tshz1;5,881778213;-0,064853794;0,556186038;-0,116604498;0,907173473;0,999924868;0,042309658
110809;Srsf1;97,29333282;0,043639936;0,245788577;0,177550709;0,859075838;0,999924868;0,065968495
110816;Pwp2;13,56862758;0,180126002;0,419529361;0,429352552;0,667666678;0,999924868;0,175440298
110821;Pcca;12,40317958;-0,091292314;0,395931404;-0,230576088;0,817644146;0,999924868;0,087435668
110826;Etfb;155,7269811;0,031472705;0,27144461;0,115945219;0,907695958;0,999924868;0,042059598
110829;Lims1;16,01496235;-0,13909127;0,344596875;-0,40363474;0,686481336;0,999924868;0,163371266
110842;Etfa;113,116051;-0,140174693;0,173384;-0,808463833;0,418823618;0,999924868;0,377968836
110854;Ptpa;69,34321839;0,108335307;0,228315999;0,47449722;0,63514538;0,999924868;0,197126857
110877;Slc18a1;1,383502499;-0,268733749;1,146741925;-0,234345447;0,814716806;0,999924868;0,088993325
110895;Slc9a4;4,768327113;-0,157112224;0,628964709;-0,249794975;0,802745906;0,999924868;0,095421901
110911;Cds2;8,506814414;-0,173891628;0,464414161;-0,374432225;0,708082772;0,999924868;0,149915972
110920;Hspa13;6,49530741;-0,337483564;0,534010972;-0,631978708;0,52740079;0,999924868;0,277859224
110948;Hlcs;6,269117851;-0,235003519;0,549813179;-0,42742431;0,669070304;0,999924868;0,174528245
110954;Rpl10;343,9330295;-0,019931326;0,172193886;-0,115749322;0,907851216;0,999924868;0,04198532
110956;D17H6S56E-5;242,5647094;0,191232931;0,187565738;1,019551509;0,307941213;0,999924868;0,511532184
110957;D1Pas1;0,872387885;0,415533479;1,431758431;0,29022597;0,77164337;0,999924868;0,112583371
110959;Nudt19;36,22055202;0,084391824;0,321149972;0,262780108;0,792720068;0,999924868;0,100880147
110960;Tars;109,185536;0,000142586;0,147271926;0,000968185;0,999227501;0,999924868;0,000335622
110962;Mbd6;12,51307233;-0,005407864;0,389380873;-0,013888366;0,988919044;0,999924868;0,00483926
111002;Marcksl1-ps4;5,87647297;-0,189829535;0,557779585;-0,340330732;0,733607476;0,999924868;0,134536252
111173;Erc1;4,134785875;-0,090424645;0,667200547;-0,135528434;0,892194085;0,999924868;0,049540661
111175;Pecr;8,956390578;0,156702786;0,519987919;0,301358513;0,763141126;0,999924868;0,117395141
112403;Dxo;18,36053709;0,17124248;0,327263876;0,523255061;0,60079677;0,999924868;0,221272411
112405;Egln1;22,29641324;-0,308006769;0,359562854;-0,85661454;0,391657947;0,999924868;0,407093057
112406;Egln2;32,79357153;0,170204511;0,259791751;0,655157489;0,512366361;0,999924868;0,290419391
112407;Egln3;43,9401173;-0,918951069;0,362712242;-2,533554049;0,011291233;0,999924868;1,947258647
112418;1700102P08Rik;0,127353882;0,717371092;3,533811541;0,20300208;0,839133407;0,999924868;0,076168989
112419;Ifit1bl2;0,49058498;-0,004231589;2,173676044;-0,001946743;0,998446725;0,999924868;0,000675103
11305;Abca2;5,915952396;-0,065696344;0,619357487;-0,106071769;0,91552541;0,999924868;0,038329598
11306;Abcb7;7,858240268;-0,140992423;0,492160031;-0,286476784;0,774512972;0,999924868;0,110971304
11308;Abi1;39,33287013;-0,130633758;0,248124199;-0,52648536;0,598551021;0,999924868;0,222898824
11350;Abl1;11,31793501;0,027020281;0,470520402;0,057426376;0,954205553;0,999924868;0,02035806
11352;Abl2;5,007014509;0,140777354;0,603738722;0,233175957;0,815624775;0,999924868;0,088509591
11363;Acadl;113,5211921;-0,012269387;0,437773418;-0,028026799;0,977640777;0,999924868;0,009820692
11364;Acadm;34,0274772;-0,054557132;0,288138284;-0,189343571;0,849823548;0,999924868;0,070671239
11370;Acadvl;60,9573292;-0,039946442;0,238544803;-0,167458864;0,867009013;0,999924868;0,061976388
113868;Acaa1a;36,36720836;-0,086195896;0,274268984;-0,314275038;0,753312155;0,999924868;0,123025025
11409;Acads;48,54018965;0,010299272;0,210189976;0,048999824;0,960919436;0,999924868;0,017313022
114128;Laptm4b;38,08132556;-0,03285176;0,238519749;-0,137731825;0,890452366;0,999924868;0,050389308
114143;Atp6v0b;119,670064;-0,031188472;0,372510352;-0,083725116;0,933274988;0,999924868;0,029990373
11416;Slc33a1;21,1655896;-0,088953362;0,308538217;-0,288305814;0,773112657;0,999924868;0,111757217
11421;Ace;0,495512238;0,001670402;2,170265088;0,000769677;0,999385887;0,999924868;0,000266788
11423;Ache;0,254449023;-0,003962916;3,533811541;-0,001121428;0,99910523;0,999924868;0,000388768
114249;Npnt;39,49098673;0,024226525;0,529953473;0,045714438;0,963537856;0,999924868;0,016131218
114255;Dok4;14,08243687;-0,079698678;0,397645151;-0,200426631;0,841146934;0,999924868;0,075128134
11426;Macf1;8,818538336;0,161080713;0,576411482;0,279454379;0,779896144;0,999924868;0,107963227
11428;Aco1;50,79708394;-0,018485066;0,203376562;-0,090890839;0,927579329;0,999924868;0,032648938
11429;Aco2;176,7444082;0,018143732;0,123974049;0,146351052;0,883644266;0,999924868;0,053722536
11430;Acox1;41,00439088;-0,055419553;0,384781161;-0,144028758;0,885477761;0,999924868;0,052822342
114301;Palmd;0,368906721;0,709837855;2,699837809;0,262918703;0,792613241;0,999924868;0,100938677
